# Title: 0.0 Degrees N, 0.0 Degrees E Average Temperature Anomalies
# Units: Degrees Celsius
# Missing: -999
# Base Period: 1991-2020
Date,Anomaly
199401,-0.47
199402,-0.23
199403,-0.23
199404,-0.27
199405,-0.30
199406,-0.39
199407,-0.59
199408,-0.34
199409,-0.30
199410,-0.14
199411,0.03
199412,0.09
199501,0.14
199502,0.22
199503,0.19
199504,-0.06
199505,0.09
199506,0.25
199507,-0.08
199508,-0.29
199509,-0.16
199510,-0.24
199511,0.09
199512,-0.13
199601,-0.68
199602,-0.58
199603,-0.34
199604,-0.08
199605,0.26
199606,0.03
199607,-0.20
199608,-0.42
199609,-0.48
199610,-0.96
199611,-0.97
199612,-0.90
199701,-1.14
199702,-0.55
199703,-0.58
199704,-0.59
199705,-0.08
199706,-0.60
199707,-0.22
199708,-0.72
199709,0.21
199710,0.21
199711,0.05
199712,0.29
199801,0.16
199802,0.54
199803,0.59
199804,0.54
199805,0.45
199806,0.57
199807,0.10
199808,0.08
199809,0.13
199810,0.22
199811,0.52
199812,0.29
199901,0.02
199902,-0.22
199903,-0.15
199904,0.10
199905,0.21
199906,0.53
199907,0.32
199908,0.25
199909,-0.17
199910,-0.45
199911,-0.27
199912,0.02
200001,-0.04
200002,0.05
200003,0.30
200004,-0.37
200005,-0.16
200006,-0.40
200007,-0.16
200008,-0.26
200009,-0.34
200010,-0.47
200011,-0.30
200012,-0.48
200101,-0.41
200102,-0.37
200103,0.00
200104,-0.16
200105,0.17
200106,-0.39
200107,-0.40
200108,-0.50
200109,-0.40
200110,-0.38
200111,-0.72
200112,-0.63
200201,-0.20
200202,-0.15
200203,-0.18
200204,-0.15
200205,-0.04
200206,0.36
200207,0.31
200208,0.17
200209,-0.62
200210,-0.37
200211,-0.13
200212,-0.10
200301,0.11
200302,0.11
200303,0.49
200304,0.04
200305,0.18
200306,-0.04
200307,0.02
200308,0.47
200309,0.19
200310,0.42
200311,0.04
200312,0.14
200401,0.08
200402,-0.03
200403,-0.11
200404,-0.41
200405,-0.61
200406,-0.29
200407,-0.34
200408,0.11
200409,0.43
200410,0.56
200411,0.49
200412,0.07
200501,0.37
200502,0.09
200503,0.25
200504,0.30
200505,-0.40
200506,-0.70
200507,-0.53
200508,-0.36
200509,-0.08
200510,-0.08
200511,0.12
200512,-0.02
200601,-0.18
200602,-0.05
200603,-0.14
200604,-0.06
200605,-0.27
200606,0.47
200607,0.21
200608,0.01
200609,0.03
200610,0.03
200611,0.28
200612,0.24
200701,0.05
200702,0.22
200703,-0.03
200704,-0.03
200705,0.12
200706,0.32
200707,0.42
200708,0.45
200709,0.41
200710,0.06
200711,0.04
200712,-0.08
200801,0.25
200802,-0.04
200803,0.09
200804,-0.22
200805,0.07
200806,-0.10
200807,0.16
200808,0.37
200809,0.30
200810,0.48
200811,0.21
200812,0.02
200901,0.13
200902,-0.38
200903,-0.05
200904,-0.09
200905,0.15
200906,0.26
200907,0.16
200908,-0.01
200909,0.12
200910,-0.08
200911,-0.05
200912,0.43
201001,0.42
201002,0.62
201003,0.49
201004,0.43
201005,-0.18
201006,-0.09
201007,0.04
201008,0.18
201009,-0.01
201010,0.18
201011,0.06
201012,0.16
201101,-0.08
201102,-0.01
201103,-0.23
201104,-0.07
201105,-0.65
201106,-0.29
201107,-0.40
201108,-0.06
201109,-0.57
201110,-0.39
201111,-0.57
201112,-0.68
201201,-0.14
201202,-0.92
201203,-0.31
201204,-0.47
201205,-0.23
201206,-0.02
201207,0.04
201208,-0.12
201209,0.31
201210,0.39
201211,0.11
201212,0.02
201301,0.43
201302,0.52
201303,0.22
201304,0.52
201305,-0.09
201306,0.14
201307,-0.12
201308,-0.17
201309,-0.16
201310,-0.40
201311,-0.26
201312,-0.18
201401,-0.11
201402,0.20
201403,-0.15
201404,0.18
201405,0.32
201406,0.24
201407,0.17
201408,0.13
201409,0.08
201410,0.03
201411,-0.25
201412,-0.11
201501,-0.23
201502,-0.01
201503,0.00
201504,0.30
201505,0.45
201506,-0.11
201507,0.21
201508,0.10
201509,0.02
201510,0.34
201511,0.47
201512,0.49
201601,0.62
201602,0.06
201603,0.70
201604,0.22
201605,0.47
201606,0.34
201607,0.35
201608,0.50
201609,0.58
201610,0.82
201611,0.77
201612,0.26
201701,0.38
201702,0.41
201703,0.19
201704,0.23
201705,0.46
201706,0.29
201707,0.41
201708,0.47
201709,0.51
201710,0.63
201711,0.59
201712,0.05
201801,0.50
201802,0.05
201803,0.02
201804,0.09
201805,-0.06
201806,-0.02
201807,0.50
201808,0.55
201809,0.22
201810,-0.06
201811,0.24
201812,0.59
201901,0.87
201902,0.61
201903,0.23
201904,0.73
201905,0.51
201906,0.31
201907,0.44
201908,0.87
201909,0.58
201910,0.41
201911,0.80
201912,0.97
202001,1.13
202002,0.97
202003,0.53
202004,0.61
202005,0.35
202006,0.13
202007,0.18
202008,0.19
202009,-0.17
202010,0.17
202011,0.19
202012,0.18
202101,0.18
202102,0.27
202103,-0.22
202104,0.16
202105,0.15
202106,0.82
202107,0.87
202108,0.78
202109,0.74
202110,0.69
202111,0.54
202112,0.35
202201,0.13
202202,0.04
202203,0.08
202204,-0.01
202205,0.18
202206,-0.06
202207,0.07
202208,0.01
202209,0.15
202210,0.22
202211,0.18
202212,-0.08
202301,0.22
202302,0.32
202303,0.49
202304,0.63
202305,0.91
202306,0.50
202307,0.76
202308,0.81
202309,0.95
202310,1.09
202311,0.97
202312,1.16
202401,1.09
202402,1.35
202403,1.14
202404,1.38
202405,1.20
202406,0.71
202407,0.85
202408,-0.04
202409,0.31
202410,0.51
202411,0.29
202412,0.59
